,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4335,75.0,1.0,22.0,26.5,29.5,21.29,14.67,26.16,15.5,20.91,21.34,20.58,19.55,32.3,0.0
4336,61.0,1.0,30.0,12.21,11.42,10.92,7.92,13.08,9.62,14.5,10.21,9.92,11.96,18.88,0.0
4337,72.0,3.0,11.0,15.21,12.54,32.75,11.12,12.83,11.46,18.96,6.71,12.33,10.63,10.46,1.0
4338,70.0,9.0,4.0,6.96,8.63,9.92,6.08,13.79,9.08,12.92,11.25,12.21,8.25,15.16,0.0
4339,77.0,7.0,27.0,13.17,7.87,6.46,5.25,9.38,6.71,9.42,4.83,7.12,6.08,9.83,1.0
4340,75.0,1.0,14.0,19.12,12.54,19.92,10.13,11.92,7.96,13.96,12.29,12.5,13.83,20.33,0.0
4341,67.0,10.0,14.0,24.5,21.62,22.08,12.12,22.04,14.17,19.33,15.87,15.21,16.79,26.42,0.0
4342,61.0,3.0,8.0,7.54,8.33,9.29,8.12,11.0,10.58,1.71,8.5,8.71,9.71,17.58,1.0
4343,61.0,9.0,3.0,11.63,7.29,7.0,5.75,5.58,5.37,5.88,5.88,5.25,7.96,6.79,1.0
4344,62.0,11.0,14.0,13.62,11.29,11.04,7.96,13.79,10.25,13.7,11.54,11.29,13.62,17.46,0.0
4345,64.0,8.0,3.0,7.92,7.08,5.96,4.21,8.5,5.5,8.71,7.46,6.71,8.75,9.25,0.0
4346,67.0,7.0,28.0,9.54,8.58,7.83,4.38,10.0,5.66,7.58,8.08,7.67,8.12,13.83,0.0
4347,73.0,5.0,14.0,5.17,9.54,9.38,3.92,5.58,4.5,3.29,4.17,5.88,6.29,5.66,1.0
4348,70.0,7.0,7.0,4.5,5.5,4.67,2.67,2.25,3.25,3.21,6.46,3.46,5.0,14.5,1.0
4349,68.0,3.0,28.0,7.12,8.08,6.42,4.88,10.08,7.87,6.04,7.33,6.0,10.21,17.25,1.0
4350,78.0,9.0,17.0,5.25,3.46,6.38,2.54,6.04,6.83,8.25,5.37,6.87,7.54,11.04,0.0
4351,68.0,8.0,12.0,14.5,10.34,11.87,6.42,12.58,6.75,5.96,7.41,5.66,4.42,10.21,1.0
4352,69.0,2.0,23.0,11.12,13.67,9.87,6.34,11.58,8.0,8.25,10.41,8.96,10.5,12.25,0.0
4353,73.0,4.0,6.0,20.21,15.92,14.5,11.12,17.67,13.88,18.08,14.54,17.96,16.92,21.17,0.0
4354,68.0,3.0,22.0,17.25,17.16,12.25,8.17,16.08,10.71,13.29,12.0,9.83,11.08,20.0,0.0
4355,78.0,12.0,20.0,9.92,3.63,12.38,3.08,3.5,0.42,4.54,2.5,2.13,4.71,3.21,1.0
4356,63.0,6.0,24.0,14.04,11.54,16.38,8.0,16.96,11.67,12.04,10.13,10.79,11.92,13.46,1.0
4357,75.0,10.0,3.0,13.29,13.25,11.17,5.79,14.71,9.04,13.88,11.38,12.38,11.63,22.79,0.0
4358,61.0,4.0,6.0,4.5,8.21,9.29,3.21,5.96,4.33,5.0,7.33,6.13,6.54,10.25,1.0
4359,70.0,10.0,2.0,25.29,17.54,15.09,15.25,22.13,14.88,20.62,17.79,20.33,19.12,25.41,0.0
4360,66.0,2.0,28.0,14.21,11.71,11.92,9.67,14.12,9.67,14.79,10.37,13.67,12.71,14.92,0.0
4361,67.0,11.0,3.0,5.58,4.17,5.75,5.09,5.96,4.0,10.67,3.13,6.04,7.71,8.21,0.0
4362,77.0,4.0,1.0,21.67,16.0,17.33,13.59,20.83,15.96,25.62,17.62,19.41,20.67,24.37,0.0
4363,70.0,12.0,9.0,5.66,1.42,13.0,0.54,0.13,0.0,1.79,0.92,2.58,0.13,4.38,1.0
4364,64.0,6.0,30.0,13.08,7.5,7.12,6.63,13.17,8.21,14.88,11.38,11.04,13.17,12.0,0.0
4365,74.0,3.0,6.0,18.96,19.83,18.63,8.5,13.0,11.34,12.54,9.54,12.79,11.58,12.92,0.0
4366,76.0,2.0,26.0,4.42,7.29,5.88,2.0,3.88,1.83,8.46,7.0,7.12,6.08,14.25,1.0
4367,65.0,8.0,26.0,8.33,8.21,8.21,3.54,5.58,4.29,7.79,4.58,4.04,5.37,7.62,1.0
4368,64.0,5.0,31.0,12.29,8.75,19.33,7.92,12.62,11.0,13.54,13.37,12.17,13.7,16.21,0.0
4369,75.0,1.0,26.0,22.21,14.88,17.88,7.96,11.83,8.12,10.25,11.54,11.29,10.13,18.5,0.0
4370,70.0,3.0,3.0,15.29,10.34,13.62,5.63,10.13,7.12,10.25,8.21,8.58,6.87,15.54,0.0
4371,65.0,10.0,5.0,7.17,0.75,4.75,1.79,2.25,0.87,2.13,0.13,1.38,1.71,2.42,1.0
4372,76.0,12.0,23.0,12.38,11.38,12.92,3.58,9.75,8.38,6.63,8.63,7.5,6.67,8.29,0.0
4373,74.0,4.0,24.0,5.41,2.5,11.0,1.67,3.58,0.63,3.29,3.96,2.58,1.79,8.25,1.0
4374,76.0,3.0,18.0,16.88,16.62,13.46,5.58,13.62,6.38,11.12,11.42,10.67,7.54,12.08,1.0
4375,75.0,11.0,7.0,3.33,2.46,8.38,0.37,3.08,0.08,5.5,0.63,0.37,0.75,5.88,1.0
4376,65.0,4.0,26.0,26.63,18.08,18.46,16.25,23.25,16.21,21.5,17.08,17.83,19.62,23.5,0.0
4377,62.0,12.0,14.0,13.96,13.37,11.08,13.46,20.3,16.33,20.0,18.12,17.33,16.79,21.12,0.0
4378,66.0,3.0,11.0,23.71,16.42,15.63,14.88,21.34,13.67,20.62,16.79,15.87,17.29,24.08,0.0
4379,65.0,4.0,19.0,23.54,18.21,19.7,14.92,17.16,13.17,20.38,14.12,13.92,20.41,16.88,0.0
4380,67.0,3.0,24.0,17.83,16.29,16.46,10.96,14.09,10.96,16.29,14.29,12.33,15.09,22.25,0.0
4381,64.0,8.0,14.0,5.25,2.0,11.46,2.71,3.08,2.75,3.04,1.63,2.58,3.79,7.79,1.0
4382,67.0,2.0,26.0,11.25,12.96,8.71,7.33,13.88,8.46,13.75,9.87,9.87,11.38,14.75,0.0
4383,72.0,12.0,13.0,14.88,14.17,16.29,7.62,8.75,9.5,11.46,11.29,9.38,11.54,22.92,0.0
4384,70.0,3.0,14.0,11.08,7.25,17.29,6.71,7.71,3.08,7.29,5.13,5.46,4.42,4.21,1.0
4385,69.0,7.0,21.0,10.63,12.62,13.21,5.91,8.42,8.5,8.0,11.67,9.13,10.34,19.62,0.0
4386,70.0,7.0,12.0,13.42,10.08,13.7,7.96,16.46,12.42,17.5,13.96,16.42,13.29,21.34,0.0
4387,65.0,8.0,28.0,12.29,10.63,10.75,8.04,16.25,10.83,16.92,12.87,12.46,12.0,18.05,0.0
4388,67.0,7.0,2.0,11.75,11.29,9.62,6.75,14.46,8.58,11.58,11.21,10.5,9.87,18.63,0.0
4389,64.0,10.0,23.0,25.17,21.67,15.54,12.71,18.5,12.29,14.71,14.21,13.29,14.88,22.34,0.0
4390,62.0,6.0,3.0,5.58,10.37,4.96,2.29,7.17,3.08,3.0,5.41,3.46,4.17,7.67,1.0
4391,61.0,10.0,28.0,6.5,3.29,4.79,2.21,4.58,2.62,9.75,3.71,5.79,6.67,8.5,1.0
4392,69.0,12.0,26.0,12.71,6.67,10.75,3.21,2.71,1.25,5.25,2.37,3.25,2.79,5.13,1.0
4393,69.0,7.0,31.0,11.08,14.54,7.92,7.08,12.79,9.25,7.04,9.38,9.13,10.83,12.83,1.0
4394,63.0,12.0,8.0,7.29,1.08,7.38,0.42,6.54,1.46,1.83,1.29,1.13,1.29,6.29,1.0
4395,70.0,9.0,6.0,6.92,12.38,8.08,4.04,8.92,6.17,5.17,7.38,6.25,2.25,13.21,1.0
4396,70.0,5.0,29.0,10.0,9.25,8.25,4.63,11.04,7.12,6.04,8.92,7.62,8.54,14.83,0.0
4397,68.0,12.0,16.0,14.5,9.87,9.54,3.75,11.42,5.88,4.5,7.17,6.38,5.41,11.75,1.0
4398,73.0,7.0,19.0,13.62,11.67,9.75,8.63,14.83,9.5,12.12,10.41,11.71,9.13,15.25,0.0
4399,74.0,2.0,22.0,15.16,11.63,11.79,8.12,13.0,7.21,12.71,11.08,10.13,9.83,14.29,0.0
4400,75.0,3.0,28.0,15.87,12.67,12.17,6.0,10.21,7.62,9.42,9.29,10.75,10.0,16.17,0.0
4401,69.0,9.0,21.0,18.54,16.62,17.54,9.5,17.67,10.67,16.17,15.75,12.83,13.54,22.04,0.0
4402,67.0,1.0,14.0,10.13,10.13,5.13,3.21,8.17,4.21,6.21,6.63,3.96,7.46,14.62,1.0
4403,66.0,3.0,4.0,11.87,6.71,7.92,4.96,10.79,6.21,9.71,7.0,8.63,10.25,11.54,0.0
4404,71.0,6.0,21.0,13.54,11.29,11.75,7.21,13.21,8.58,9.83,11.29,12.12,11.71,16.08,0.0
4405,69.0,12.0,12.0,3.46,6.21,4.38,0.21,6.71,5.0,2.88,4.75,1.38,0.5,12.87,1.0
4406,67.0,2.0,17.0,3.13,7.12,4.67,1.58,7.38,2.88,4.54,4.38,2.5,3.25,11.12,1.0
4407,62.0,8.0,18.0,6.87,10.79,9.21,5.0,7.17,5.63,7.54,5.58,5.17,5.91,12.25,1.0
4408,73.0,10.0,13.0,17.04,12.62,17.62,6.83,11.38,5.88,9.42,12.83,9.38,9.67,14.33,0.0
4409,67.0,5.0,2.0,16.58,9.54,10.0,7.17,11.67,7.54,8.75,7.0,6.71,8.12,11.21,1.0
4410,62.0,4.0,16.0,10.17,8.92,27.04,10.88,9.75,8.92,15.34,8.38,8.75,12.42,10.17,1.0
4411,77.0,11.0,21.0,20.38,16.25,18.46,10.0,10.88,9.92,14.17,11.58,12.08,11.63,20.75,0.0
4412,78.0,7.0,7.0,11.87,6.92,9.59,5.46,11.83,8.08,11.92,9.33,10.41,8.42,11.75,0.0
4413,70.0,1.0,25.0,5.0,4.29,7.58,1.13,4.04,3.42,2.25,4.67,2.62,2.08,10.21,1.0
4414,62.0,6.0,17.0,13.83,15.59,10.21,8.63,14.54,9.59,10.37,10.67,10.63,9.29,14.04,1.0
4415,67.0,3.0,22.0,13.83,10.92,9.46,7.83,13.59,11.83,17.04,12.46,14.37,12.0,16.62,0.0
4416,71.0,12.0,5.0,11.5,6.79,6.08,2.46,8.58,4.08,4.96,7.04,4.33,7.62,16.75,0.0
4417,76.0,3.0,19.0,13.46,10.96,18.29,8.5,11.79,10.88,14.58,11.42,13.92,13.21,13.04,0.0
4418,65.0,8.0,20.0,17.41,15.21,13.42,8.21,15.12,10.29,14.17,12.75,10.37,13.96,19.29,0.0
4419,74.0,2.0,8.0,19.55,20.25,17.92,8.46,15.12,11.46,13.62,13.88,14.96,11.5,19.7,0.0
4420,67.0,12.0,19.0,8.17,4.08,17.46,2.96,8.38,6.34,10.34,8.0,7.41,5.54,10.46,1.0
4421,66.0,12.0,19.0,15.59,16.38,15.29,12.04,22.58,15.59,23.04,13.7,19.0,13.5,23.25,0.0
4422,75.0,3.0,12.0,10.63,9.04,15.21,4.79,7.5,5.91,10.75,7.12,9.75,8.25,6.63,0.0
4423,70.0,3.0,12.0,24.17,17.21,25.41,13.5,14.79,12.54,14.37,15.09,13.92,16.54,21.42,0.0
4424,70.0,5.0,3.0,13.67,14.83,15.37,9.62,17.21,12.71,9.71,11.21,13.7,15.46,17.67,0.0
4425,61.0,11.0,14.0,10.67,10.67,26.63,9.71,8.08,8.42,15.71,4.92,7.5,9.13,5.5,1.0
4426,76.0,12.0,5.0,16.88,13.37,14.42,5.33,11.5,9.04,11.83,6.83,8.83,7.67,12.75,1.0
4427,71.0,3.0,31.0,3.83,1.96,5.29,2.0,3.25,0.96,3.42,1.21,3.96,3.13,6.04,1.0
4428,78.0,9.0,24.0,11.63,10.13,13.59,4.08,10.5,7.12,12.87,7.83,8.87,8.58,15.12,0.0
4429,71.0,4.0,17.0,11.42,7.33,11.46,5.91,13.75,9.29,13.75,10.29,12.21,11.63,17.67,0.0
4430,74.0,4.0,29.0,10.08,7.41,8.12,3.37,5.17,1.08,4.33,5.25,4.5,5.21,6.71,1.0
4431,63.0,4.0,26.0,5.09,8.87,8.38,5.88,6.79,6.96,5.71,8.29,5.83,6.21,15.09,1.0
4432,65.0,6.0,25.0,17.58,15.29,15.54,11.42,17.71,13.08,15.12,13.62,13.17,14.33,19.55,0.0
4433,70.0,11.0,27.0,14.21,12.0,14.17,7.92,12.58,8.5,9.54,7.38,8.83,6.29,8.71,0.0
4434,77.0,8.0,10.0,5.04,10.25,5.41,3.79,6.63,5.37,5.83,3.75,5.75,5.88,11.96,1.0
4435,64.0,5.0,11.0,18.91,16.92,20.46,10.34,14.0,12.33,15.04,15.34,10.21,16.13,20.62,1.0
4436,66.0,9.0,5.0,17.04,16.66,16.38,9.75,16.54,11.63,15.67,15.46,12.83,15.5,24.17,0.0
4437,74.0,7.0,18.0,5.83,4.54,7.29,1.42,5.04,3.04,7.5,4.38,3.83,3.92,10.37,1.0
4438,77.0,12.0,21.0,17.62,17.88,18.71,8.67,14.17,14.54,14.17,13.88,11.87,10.5,13.83,0.0
4439,71.0,12.0,16.0,17.0,16.96,14.46,7.12,11.83,11.17,12.29,10.75,10.79,12.75,20.96,0.0
4440,70.0,8.0,7.0,5.63,2.79,4.33,1.67,6.04,2.37,1.29,2.29,0.58,2.17,9.92,1.0
4441,65.0,6.0,13.0,5.21,10.71,6.83,2.83,3.46,3.75,8.5,7.92,3.71,4.63,14.83,1.0
4442,78.0,12.0,12.0,23.13,18.63,18.05,8.29,14.33,11.04,10.54,10.13,11.42,10.5,11.25,1.0
4443,63.0,2.0,17.0,12.46,14.67,12.46,5.33,11.12,6.96,7.83,8.33,6.63,7.33,11.63,1.0
4444,63.0,8.0,4.0,7.0,6.5,4.79,2.37,5.91,1.87,3.13,3.5,3.67,4.29,8.71,1.0
4445,64.0,3.0,3.0,7.46,8.21,7.46,2.37,9.54,1.21,4.83,3.67,2.46,3.29,5.09,1.0
4446,62.0,6.0,10.0,8.87,5.25,9.08,4.58,4.54,5.29,6.5,5.04,5.33,8.79,6.96,1.0
4447,74.0,4.0,23.0,5.04,5.29,11.79,3.08,3.83,2.17,3.33,5.88,3.5,4.25,8.0,1.0
4448,72.0,1.0,15.0,9.17,10.71,15.16,6.34,10.37,7.54,15.34,7.58,10.21,10.46,11.0,0.0
4449,78.0,6.0,3.0,10.71,8.83,6.63,3.79,9.59,5.83,4.54,6.25,6.79,6.29,6.79,1.0
4450,71.0,1.0,15.0,7.75,7.83,5.17,0.17,6.71,2.46,2.0,3.63,1.96,1.67,6.21,1.0
4451,65.0,5.0,1.0,7.71,4.25,10.17,5.71,9.75,7.87,12.12,8.79,8.0,11.87,10.67,0.0
4452,69.0,11.0,17.0,11.29,9.38,13.67,5.63,6.38,6.46,10.25,6.42,8.92,7.46,11.5,1.0
4453,72.0,12.0,4.0,20.21,22.79,16.83,11.0,12.0,10.79,19.38,10.71,13.04,11.54,14.25,0.0
4454,65.0,2.0,19.0,9.5,6.87,19.33,8.33,8.04,7.83,13.46,8.79,8.29,11.92,10.58,0.0
4455,63.0,11.0,25.0,26.58,26.54,19.46,14.75,23.09,15.54,18.41,18.54,17.62,17.04,24.13,0.0
4456,72.0,7.0,9.0,11.79,12.96,9.08,5.58,12.38,8.25,9.92,8.92,10.21,7.25,15.71,0.0
4457,73.0,4.0,7.0,16.71,10.92,14.83,7.79,8.87,8.92,11.46,7.83,10.08,10.54,14.21,0.0
4458,76.0,6.0,9.0,14.17,13.92,14.21,7.71,13.62,9.59,10.83,10.25,12.42,10.17,17.88,0.0
4459,71.0,6.0,14.0,15.25,12.71,25.62,8.58,11.12,5.79,9.67,11.87,8.08,8.0,17.21,0.0
4460,68.0,7.0,9.0,4.92,3.29,3.92,1.87,3.96,0.29,3.46,3.71,1.29,0.87,10.67,1.0
4461,77.0,3.0,13.0,12.92,11.92,15.29,5.88,9.79,8.63,13.33,8.79,10.46,9.92,11.12,0.0
4462,66.0,4.0,12.0,14.96,12.38,14.71,9.71,15.96,12.75,17.71,16.66,13.62,10.92,17.08,0.0
4463,66.0,7.0,17.0,12.71,10.08,9.04,6.29,7.5,4.75,4.75,6.38,6.29,7.38,9.62,1.0
4464,69.0,10.0,2.0,15.09,15.16,13.42,7.0,15.34,10.79,16.42,11.5,13.42,11.25,21.42,0.0
4465,77.0,8.0,13.0,12.0,16.33,4.88,3.88,10.63,7.54,6.54,6.29,7.08,6.75,12.96,0.0
4466,72.0,5.0,29.0,21.84,19.55,17.83,12.46,23.58,13.13,20.08,17.92,17.33,17.5,26.38,0.0
4467,71.0,7.0,30.0,7.38,8.87,6.71,5.0,9.92,3.17,5.58,5.88,6.04,5.0,8.08,1.0
4468,66.0,10.0,12.0,22.54,18.91,15.59,11.63,18.96,12.42,13.17,13.17,11.58,13.92,17.46,0.0
4469,74.0,9.0,27.0,14.12,9.13,12.42,4.46,6.79,3.17,6.46,6.46,4.42,2.96,10.37,1.0
4470,69.0,3.0,16.0,21.12,17.62,18.66,11.25,14.88,9.21,16.17,18.75,16.29,15.71,18.05,0.0
4471,65.0,10.0,19.0,14.33,11.71,13.29,5.75,9.87,7.58,9.21,6.83,5.91,8.58,12.17,1.0
4472,63.0,10.0,2.0,15.16,12.42,11.25,8.42,13.5,7.79,10.54,10.0,9.0,10.21,15.54,1.0
4473,73.0,6.0,9.0,12.0,10.54,7.75,8.08,14.88,10.46,14.79,11.75,12.04,10.75,15.25,0.0
4474,73.0,11.0,5.0,14.42,14.83,11.67,8.17,11.17,7.08,10.41,7.33,9.54,9.17,14.25,0.0
4475,68.0,1.0,24.0,17.41,9.83,7.83,9.08,10.08,6.0,13.04,9.17,10.41,11.0,13.7,0.0
4476,68.0,7.0,10.0,5.83,8.25,17.58,7.04,9.29,5.63,10.17,8.46,6.75,5.75,13.92,1.0
4477,71.0,3.0,23.0,10.63,8.83,11.25,6.13,11.79,8.71,12.21,10.34,12.75,10.96,15.0,0.0
4478,61.0,2.0,8.0,24.54,21.42,21.34,11.63,17.04,14.21,16.5,17.33,14.67,17.79,23.79,0.0
4479,77.0,3.0,16.0,24.75,18.84,17.25,11.63,15.21,13.21,15.34,14.79,14.88,16.29,22.92,0.0
4480,71.0,6.0,2.0,13.46,10.58,12.29,4.75,7.04,5.29,6.13,7.58,8.33,6.25,9.21,1.0
4481,74.0,1.0,12.0,27.58,22.75,21.21,15.54,22.42,17.67,20.83,18.54,20.08,21.09,26.04,0.0
4482,69.0,6.0,25.0,9.29,8.08,10.08,4.38,6.71,6.0,5.71,4.21,5.17,3.46,8.17,1.0
4483,76.0,1.0,12.0,12.58,12.12,11.67,6.92,14.25,8.29,16.42,10.88,14.33,10.88,17.41,0.0
4484,62.0,8.0,11.0,16.92,15.16,16.46,13.0,18.12,12.96,18.5,17.25,17.92,17.37,24.08,0.0
4485,74.0,1.0,3.0,20.46,10.92,21.62,10.75,11.92,13.04,15.0,11.67,17.79,17.58,11.42,0.0
4486,69.0,4.0,19.0,16.33,14.21,8.71,5.88,14.33,6.25,6.92,8.75,8.54,10.5,11.63,0.0
4487,73.0,2.0,9.0,17.92,16.38,12.29,10.13,11.17,9.04,14.09,9.96,13.13,9.25,18.25,0.0
4488,69.0,6.0,6.0,2.5,4.21,3.67,0.71,2.25,2.67,0.21,4.08,0.5,1.83,13.54,1.0
4489,76.0,9.0,19.0,12.83,14.21,13.37,7.0,11.25,10.0,9.75,7.58,12.71,8.25,12.79,0.0
4490,68.0,12.0,14.0,13.37,13.04,6.5,3.13,9.29,3.75,1.96,7.58,4.25,5.5,11.42,0.0
4491,72.0,4.0,25.0,7.0,4.67,9.29,2.58,4.21,1.83,5.21,3.96,4.42,2.17,5.5,1.0
4492,74.0,6.0,17.0,14.67,10.21,8.21,5.21,12.12,5.37,6.17,9.21,6.13,6.87,10.25,1.0
4493,70.0,8.0,11.0,4.08,3.83,5.66,3.21,3.13,2.79,3.17,4.04,3.92,3.67,7.62,1.0
4494,70.0,3.0,18.0,22.95,16.96,14.71,13.88,19.04,12.58,19.7,17.12,17.83,17.79,22.34,0.0
4495,62.0,6.0,28.0,12.54,6.5,9.25,8.21,11.71,8.71,12.79,10.5,11.87,10.67,11.0,1.0
4496,78.0,3.0,11.0,11.67,12.21,12.5,5.75,10.13,7.41,3.63,9.04,9.08,6.29,13.04,1.0
4497,64.0,11.0,30.0,13.42,14.96,9.33,4.96,10.5,7.41,11.12,7.75,8.92,8.12,16.08,0.0
4498,78.0,12.0,22.0,6.21,7.38,13.08,2.54,7.58,5.33,2.46,8.38,5.09,5.04,9.92,1.0
4499,67.0,1.0,20.0,10.96,8.75,14.42,7.21,9.92,6.46,10.21,7.17,6.63,10.04,10.37,0.0
4500,75.0,4.0,9.0,15.63,9.08,13.13,7.54,8.71,8.04,10.54,6.38,9.46,10.41,13.5,0.0
4501,77.0,7.0,13.0,4.63,3.08,14.33,4.58,5.0,5.79,6.79,3.92,4.67,3.08,12.0,1.0
4502,71.0,4.0,7.0,7.46,5.83,13.17,4.38,7.12,2.25,2.92,4.5,3.75,2.92,5.96,1.0
4503,74.0,10.0,23.0,10.08,8.08,13.33,4.88,5.71,3.5,8.87,5.41,6.04,7.29,8.75,0.0
4504,65.0,3.0,26.0,14.75,17.0,13.75,7.75,16.62,10.37,14.04,12.5,9.96,11.67,16.46,1.0
4505,63.0,4.0,23.0,9.87,11.67,7.25,5.63,11.87,8.42,6.0,8.71,8.25,10.0,9.67,1.0
4506,75.0,12.0,25.0,18.71,12.33,12.58,9.33,12.71,8.75,13.96,11.0,12.87,13.59,15.79,0.0
4507,71.0,11.0,7.0,14.33,12.83,12.17,5.96,14.79,10.79,13.92,10.17,13.59,11.5,19.41,0.0
4508,69.0,9.0,22.0,7.87,6.29,8.25,3.25,9.42,4.71,7.38,7.29,6.21,6.87,13.88,0.0
4509,66.0,3.0,30.0,8.71,6.42,9.17,7.38,11.42,8.46,13.59,6.75,9.42,9.62,13.0,0.0
4510,74.0,6.0,19.0,10.92,12.62,11.75,4.17,7.71,5.04,5.75,11.17,6.79,5.33,15.63,1.0
4511,74.0,5.0,7.0,8.58,12.17,6.58,4.0,8.21,5.04,6.58,8.46,5.58,6.38,15.96,1.0
4512,61.0,6.0,19.0,8.92,6.38,7.67,6.42,11.34,7.75,10.37,9.38,10.29,10.17,12.92,0.0
4513,78.0,6.0,10.0,12.54,9.17,10.04,6.17,9.96,8.46,8.71,7.41,9.67,10.13,10.29,0.0
4514,72.0,10.0,4.0,10.54,5.17,8.71,1.29,1.79,0.46,4.04,3.33,4.17,1.67,3.46,1.0
4515,63.0,12.0,20.0,11.83,5.75,11.5,3.21,4.71,0.79,8.38,5.21,3.0,1.92,4.17,1.0
4516,69.0,8.0,22.0,15.54,10.75,10.75,8.33,11.96,8.12,10.79,6.92,11.08,10.96,14.5,0.0
4517,74.0,9.0,2.0,22.75,17.88,19.95,11.04,14.58,10.54,12.92,9.83,11.12,9.0,6.83,1.0
4518,70.0,6.0,3.0,11.92,18.58,8.0,6.96,13.83,8.17,6.75,9.71,8.71,9.13,14.12,1.0
4519,66.0,11.0,22.0,11.58,3.92,13.46,5.88,6.08,0.67,8.17,1.13,4.21,3.13,5.83,1.0
4520,69.0,3.0,18.0,9.38,4.5,15.12,11.12,11.67,10.88,14.67,20.0,16.33,14.62,17.0,0.0
4521,65.0,4.0,22.0,8.25,10.75,7.54,4.54,8.83,6.5,4.79,7.62,4.38,5.71,9.83,1.0
4522,70.0,7.0,14.0,21.54,15.29,14.29,9.38,14.79,9.87,12.87,10.5,14.09,11.34,15.96,0.0
4523,68.0,4.0,6.0,6.46,4.71,6.5,3.71,7.29,3.92,9.33,6.42,5.21,8.21,9.0,0.0
4524,66.0,1.0,13.0,21.0,17.54,16.79,8.0,20.21,9.83,12.29,9.71,7.54,8.54,12.29,1.0
4525,61.0,2.0,1.0,14.25,15.12,9.04,5.88,12.08,7.17,10.17,3.63,6.5,5.5,9.17,1.0
4526,76.0,4.0,29.0,6.04,3.79,5.75,1.87,3.46,0.29,3.54,1.42,1.25,3.17,7.58,1.0
4527,77.0,2.0,22.0,10.17,15.09,10.96,4.58,11.46,9.87,10.96,11.83,9.75,11.34,16.83,0.0
4528,67.0,9.0,3.0,23.38,23.54,17.96,14.67,25.04,16.46,19.67,17.0,16.62,14.79,26.46,0.0
4529,70.0,4.0,20.0,15.75,16.25,12.87,8.33,15.0,10.41,15.41,8.63,11.38,10.75,14.42,0.0
4530,65.0,6.0,2.0,6.38,2.75,6.0,1.67,3.42,1.71,1.83,3.17,1.0,3.5,3.42,1.0
4531,65.0,6.0,12.0,10.92,9.71,9.54,4.75,10.34,7.67,5.46,6.67,6.54,6.38,10.46,1.0
4532,66.0,2.0,18.0,15.87,15.29,21.46,9.96,18.79,13.5,13.59,17.83,11.12,13.7,19.29,0.0
4533,75.0,3.0,13.0,9.0,5.0,16.0,5.04,6.29,2.79,7.62,4.33,6.83,6.25,5.17,1.0
4534,66.0,6.0,16.0,16.17,13.54,12.38,10.25,14.21,10.67,10.34,10.41,10.92,12.96,12.79,0.0
4535,72.0,4.0,14.0,19.29,9.29,13.46,9.17,13.46,8.67,13.92,11.71,13.42,12.38,15.83,0.0
4536,68.0,10.0,10.0,18.46,15.96,16.42,9.79,14.75,9.42,12.58,11.83,10.88,11.04,19.92,0.0
4537,75.0,1.0,2.0,9.17,11.46,9.13,2.54,8.71,4.58,8.58,13.75,10.67,10.54,17.79,0.0
4538,76.0,7.0,30.0,13.04,9.54,8.12,6.25,10.96,6.83,9.87,6.63,9.42,8.25,13.7,0.0
4539,70.0,2.0,13.0,17.79,15.83,21.25,7.17,11.83,8.21,8.75,11.04,10.04,7.25,14.71,0.0
4540,77.0,3.0,9.0,21.17,15.96,15.16,9.83,17.46,13.62,16.88,13.75,14.42,15.5,16.38,0.0
4541,76.0,3.0,17.0,7.5,5.29,9.25,2.62,3.0,0.83,8.04,2.21,4.54,6.08,5.63,1.0
4542,62.0,2.0,3.0,14.92,11.54,11.67,6.71,13.5,10.04,15.96,11.46,12.42,12.12,18.58,0.0
4543,70.0,3.0,1.0,13.13,6.04,8.96,4.63,10.58,7.67,14.62,10.5,11.83,10.17,14.46,0.0
4544,65.0,9.0,27.0,12.42,11.87,7.96,5.17,11.34,6.79,5.37,7.96,6.04,8.63,11.34,1.0
4545,77.0,8.0,19.0,6.5,3.42,11.75,3.42,4.46,4.17,7.12,1.33,4.29,3.29,5.04,1.0
4546,72.0,5.0,10.0,13.62,11.5,8.79,5.41,12.12,7.58,8.67,9.08,7.96,5.41,14.54,1.0
4547,61.0,9.0,18.0,9.75,4.21,9.5,2.71,5.79,4.46,4.17,4.79,4.33,6.21,7.21,1.0
4548,65.0,1.0,25.0,7.0,3.21,17.08,3.5,4.21,4.42,5.5,5.21,4.38,5.37,7.17,1.0
4549,69.0,10.0,30.0,7.04,3.88,6.75,4.58,10.46,4.58,11.58,10.46,9.59,8.5,16.21,0.0
4550,67.0,8.0,29.0,10.83,7.33,7.17,5.0,11.46,7.17,10.54,8.29,8.46,8.79,14.37,0.0
4551,69.0,9.0,3.0,8.04,4.25,14.09,4.33,6.13,2.5,3.83,2.29,3.46,3.71,2.96,1.0
4552,75.0,10.0,25.0,17.75,21.04,14.42,12.62,18.84,12.71,9.96,16.04,17.08,15.34,26.71,0.0
4553,64.0,5.0,2.0,17.54,17.62,16.46,9.75,13.92,10.54,9.79,14.67,8.38,13.79,21.17,1.0
4554,70.0,8.0,27.0,4.08,2.25,7.58,1.21,2.54,2.13,1.25,1.33,2.83,2.67,2.67,1.0
4555,67.0,7.0,15.0,8.83,12.96,8.29,4.67,10.58,4.42,5.5,7.87,4.71,7.87,12.0,1.0
